,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,T,Weight,Mstar,Part Factor
128,0.3,0.49999999999999994,0.25,0.6,0.3,0.49999999999999994,0.25,0.6,0.25,0.44999999999999996,0.25,0.55,0.6274330932385995,275.74709203124996,98.69300996864486,1.2727352486284518
129,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.25,0.44999999999999996,0.25,0.4,0.7951580599264958,239.18459203124996,93.71496302920426,1.2919730449702256
130,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7779785878289072,246.70883499999997,95.35031372809331,1.2813088429912076
131,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7734396004445804,253.83383499999997,96.03059357012482,1.2768376409031643
132,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.25,0.44999999999999996,0.25,0.4,0.7418208749247113,250.43459203125002,95.18964855472792,1.2861853729002408
133,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.25,0.44999999999999996,0.25,0.45,0.7271337736050306,255.12209203125002,95.54154854730345,1.2849261790151894
134,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.4,0.728171479213943,257.958835,96.79660783923376,1.2752967149798027
135,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.7126536468350992,263.583835,97.29837139439373,1.273010546687127
136,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.4,0.7236512749219255,265.083835,97.72317658175194,1.2687500314694906
137,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.7083201144029493,270.708835,98.2603620369783,1.2661223994665889
138,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.25,0.44999999999999996,0.25,0.45,0.6861716899378844,266.37209203124996,96.80204592639662,1.2799620982968762
139,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.25,0.44999999999999996,0.25,0.5,0.6753072026823003,271.05959203124996,97.09286484183967,1.2789200874302855
140,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.45,0.6743651128354986,274.83383499999997,98.51016816232824,1.2680487337003032
141,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.663021462814712,280.45883499999997,98.91867911282108,1.2661748215267945
142,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.45,0.6700057967020752,281.95883499999997,99.71891603641072,1.25904143662973
143,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6587871650003615,287.58383499999997,100.16278902183724,1.2568283371983582
144,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.25,0.44999999999999996,0.25,0.5,0.6433752804340309,282.30959203124996,98.16770686579824,1.274682192969627
145,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.25,0.44999999999999996,0.25,0.55,0.6352441469111396,286.99709203124996,98.40921875917388,1.2738057022559852
146,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.5,0.6331331323179001,291.70883499999997,99.9341371699283,1.262085539769302
147,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6247220289934396,297.33383499999997,100.2651059969565,1.2605606505028075
148,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.5,0.6288265094200617,298.83383499999997,101.41970729270511,1.250659583509215
149,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.6204945009582571,304.45883499999997,101.78573892092102,1.2488057648827104
150,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.25,0.44999999999999996,0.25,0.55,0.6100351296170812,298.24709203124996,99.32476152908994,1.270190178332554
151,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.55,0.6010932891500987,308.58383499999997,101.1175909604547,1.2571768777414323
152,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.594755311547732,314.20883499999997,101.38558414438378,1.2559385559670493
153,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.55,0.5967618421573299,315.70883499999997,102.87035078308129,1.2434316619793482
154,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.590471185446483,321.3338349999999,103.17285508236472,1.2418779903272137
155,0.3,0.49999999999999994,0.35,0.4,0.3,0.49999999999999994,0.35,0.4,0.3,0.44999999999999996,0.3,0.4,0.7559176330972767,261.70883499999997,95.97124319250175,1.2787072112147853
156,0.3,0.49999999999999994,0.35,0.4,0.3,0.49999999999999994,0.35,0.4,0.3,0.49999999999999994,0.3,0.4,0.7513898979851442,268.83383499999997,96.75366153722388,1.273380874726492
157,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.35,0.45,0.3,0.44999999999999996,0.3,0.4,0.7074167657949672,274.83383499999997,97.41423664270062,1.2727501121305462
158,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.35,0.45,0.3,0.44999999999999996,0.3,0.45,0.6936619255434449,280.45883499999997,97.88312884506414,1.2705984323569197
159,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.3,0.4,0.7028939172153192,281.95883499999997,98.4624139888408,1.2651682925936594
160,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.35,0.45,0.3,0.49999999999999994,0.3,0.45,0.6893218766103916,287.58383499999997,98.96175697258306,1.2627089303080867
161,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.35,0.5,0.3,0.44999999999999996,0.3,0.45,0.6566816458023481,293.58383499999997,99.07954994809737,1.2657444849448418
162,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.35,0.5,0.3,0.44999999999999996,0.3,0.5,0.646626564937619,299.20883499999997,99.46180111471404,1.2639762179649618
163,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.3,0.45,0.6522910998784193,300.70883499999997,100.42104379564049,1.2555966777999996
164,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.35,0.5,0.3,0.49999999999999994,0.3,0.5,0.6423587607863105,306.33383499999997,100.83376972889425,1.2535260907875616
165,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.35,0.55,0.3,0.44999999999999996,0.3,0.5,0.6179832164193814,312.333835,100.45495103302814,1.2600160447530078
166,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.35,0.55,0.3,0.44999999999999996,0.3,0.55,0.6105309784146671,317.958835,100.76498769345855,1.2585721287516562
167,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.3,0.5,0.6136189590149645,319.45883499999997,102.08121366381043,1.247383138694348
168,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.35,0.55,0.3,0.49999999999999994,0.3,0.55,0.6062461691399933,325.08383499999997,102.42161702919591,1.245647480093555
169,0.35,0.35,0.3,0.55,0.35,0.35,0.3,0.55,0.3,0.35,0.3,0.55,0.8088462289602333,243.97303292968752,105.20162938959366,1.235903663133906
170,0.35,0.35,0.3,0.6,0.35,0.35,0.3,0.6,0.3,0.3,0.3,0.55,0.8071649506455338,250.34803292968746,101.33293862963095,1.2680256815764674
171,0.35,0.35,0.3,0.6,0.35,0.35,0.3,0.6,0.3,0.3,0.3,0.6,0.7979458596796296,255.97303292968746,101.54600838574751,1.2673698248487635
172,0.35,0.35,0.3,0.6,0.35,0.35,0.3,0.6,0.3,0.35,0.3,0.55,0.7938055313688305,255.22303292968746,105.79277628759678,1.2330160690127967
173,0.35,0.35,0.3,0.6,0.35,0.35,0.3,0.6,0.3,0.35,0.3,0.6,0.7847964196776941,260.84803292968746,106.03797760741051,1.2320396462187666
174,0.35,0.35,0.3,0.6499999999999999,0.35,0.35,0.3,0.6499999999999999,0.3,0.3,0.3,0.6,0.7869034882084778,267.22303292968746,101.83281095123002,1.2665438123300279
175,0.35,0.35,0.3,0.6499999999999999,0.35,0.35,0.3,0.6499999999999999,0.3,0.35,0.3,0.6,0.7736122254985888,272.09803292968746,106.50150249758015,1.2297455794961538
176,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.3,0.35,0.3,0.55,0.7996989312864147,264.5980329296875,105.56267599424623,1.2341333333099396
177,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.8008293244536995,268.40349621093753,106.96531587510324,1.2220559760885563
178,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.7900098656204539,274.96599621093753,107.37128729876571,1.2199343667983635
179,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.3,0.3,0.3,0.55,0.7993935336349176,272.8480329296875,101.52893793191404,1.2674739941848705
180,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.3,0.3,0.3,0.6,0.7906734777484736,278.47303292968746,101.73480720759828,1.2668323452916226
181,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.3,0.35,0.3,0.55,0.7859316186418311,277.7230329296875,106.1143621262338,1.2314175666064657
182,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.3,0.35,0.3,0.6,0.7774295878033171,283.34803292968746,106.3458827658329,1.2305068519691575
183,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.7768240034181725,288.0909962109375,107.96886314857531,1.2167500295777436
184,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7685525497654737,294.6534962109375,108.29747180513847,1.215016950617817
185,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.3,0.3,0.3,0.6,0.7806334367286183,291.59803292968746,101.99842169167918,1.2660651705582178
186,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.3,0.35,0.3,0.6,0.767264156170802,296.47303292968746,106.77409788655939,1.228371899951423
187,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.7587642775328981,307.7784962109375,108.76872343612337,1.2124677391719645
188,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7523661987785337,314.3409962109374,109.03507574407283,1.2110513290511435
189,0.35,0.35,0.35,0.7,0.35,0.35,0.35,0.7,0.35,0.35,0.35,0.6499999999999999,0.7449518796873723,327.4659962109374,109.41039388663982,1.2089938462909697
190,0.35,0.35,0.39999999999999997,0.55,0.35,0.35,0.39999999999999997,0.55,0.35,0.35,0.35,0.5,0.7932694098290035,289.0284962109375,107.2970051275461,1.2203007538263437
191,0.35,0.35,0.39999999999999997,0.55,0.35,0.35,0.39999999999999997,0.55,0.35,0.35,0.35,0.55,0.7830166864011332,295.5909962109375,107.68597798511732,1.218265128511493
192,0.35,0.35,0.39999999999999997,0.6,0.35,0.35,0.39999999999999997,0.6,0.35,0.35,0.35,0.55,0.7708289994874168,310.59099621093753,108.2504768755388,1.2152355370075858
193,0.35,0.35,0.39999999999999997,0.6,0.35,0.35,0.39999999999999997,0.6,0.35,0.35,0.35,0.6,0.7629292480040901,317.15349621093753,108.56707488190376,1.2135640649945774
194,0.35,0.35,0.39999999999999997,0.6499999999999999,0.35,0.35,0.39999999999999997,0.6499999999999999,0.35,0.35,0.35,0.6,0.7539339858612445,332.1534962109375,109.00864605806208,1.2111590379388166
195,0.35,0.35,0.39999999999999997,0.6499999999999999,0.35,0.35,0.39999999999999997,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.747782806678658,338.7159962109374,109.26661429059288,1.2097859900996806
196,0.35,0.35,0.39999999999999997,0.7,0.35,0.35,0.39999999999999997,0.7,0.35,0.35,0.35,0.6499999999999999,0.7410025998159452,353.7159962109374,109.61595154484587,1.2078583520868769
197,0.35,0.39999999999999997,0.3,0.45,0.35,0.39999999999999997,0.3,0.45,0.3,0.35,0.3,0.45,0.8060400478357174,222.41053292968752,98.93131782409289,1.2726730028056479
198,0.35,0.39999999999999997,0.3,0.45,0.35,0.39999999999999997,0.3,0.45,0.3,0.39999999999999997,0.3,0.45,0.797319954740276,228.03553292968752,101.43741247195149,1.2534171202452804
199,0.35,0.39999999999999997,0.3,0.5,0.35,0.39999999999999997,0.3,0.5,0.3,0.35,0.3,0.45,0.7734518512659023,233.66053292968752,99.76570530558669,1.2700251587933153
200,0.35,0.39999999999999997,0.3,0.5,0.35,0.39999999999999997,0.3,0.5,0.3,0.35,0.3,0.5,0.7590261597267471,239.28553292968752,100.12145512175258,1.268814693588736
201,0.35,0.39999999999999997,0.3,0.5,0.35,0.39999999999999997,0.3,0.5,0.3,0.39999999999999997,0.3,0.45,0.7643857275205066,239.28553292968752,102.63932129866834,1.24771582825675
202,0.35,0.39999999999999997,0.3,0.5,0.35,0.39999999999999997,0.3,0.5,0.3,0.39999999999999997,0.3,0.5,0.7501343388954148,244.91053292968752,103.06097122511723,1.2458994913218904
203,0.35,0.39999999999999997,0.3,0.55,0.35,0.39999999999999997,0.3,0.55,0.3,0.35,0.3,0.5,0.7354211344388658,250.53553292968752,100.77803589683592,1.266722686208284
204,0.35,0.39999999999999997,0.3,0.55,0.35,0.39999999999999997,0.3,0.55,0.3,0.35,0.3,0.55,0.7246605295985288,256.1605329296875,101.05819316360082,1.2657895496284597
205,0.35,0.39999999999999997,0.3,0.55,0.35,0.39999999999999997,0.3,0.55,0.3,0.39999999999999997,0.3,0.5,0.726215512803845,256.1605329296875,104.04235551745387,1.241113656631667
206,0.35,0.39999999999999997,0.3,0.55,0.35,0.39999999999999997,0.3,0.55,0.3,0.39999999999999997,0.3,0.55,0.7155752340528976,261.7855329296875,104.38237945021646,1.239639480474756
207,0.35,0.39999999999999997,0.3,0.6,0.35,0.39999999999999997,0.3,0.6,0.3,0.35,0.3,0.55,0.7072846209719562,267.41053292968746,101.57645411368662,1.2641114362085981
208,0.35,0.39999999999999997,0.3,0.6,0.35,0.39999999999999997,0.3,0.6,0.3,0.35,0.3,0.6,0.6991678985024102,273.03553292968746,101.79695418654907,1.2633874142638857
209,0.35,0.39999999999999997,0.3,0.6,0.35,0.39999999999999997,0.3,0.6,0.3,0.39999999999999997,0.3,0.55,0.697930146666158,273.03553292968746,105.18100705652725,1.2356395021704665
210,0.35,0.39999999999999997,0.3,0.6,0.35,0.39999999999999997,0.3,0.6,0.3,0.39999999999999997,0.3,0.6,0.6898998613480385,278.66053292968746,105.45426391450617,1.2344445061243332
211,0.35,0.39999999999999997,0.3,0.6499999999999999,0.35,0.39999999999999997,0.3,0.6499999999999999,0.3,0.35,0.3,0.6,0.6861703308109312,284.2855329296875,102.2079274176447,1.2620269908164494
212,0.35,0.39999999999999997,0.3,0.6499999999999999,0.35,0.39999999999999997,0.3,0.6499999999999999,0.3,0.39999999999999997,0.3,0.6,0.6766787541601457,289.9105329296875,106.10319438189839,1.2311154098099628
213,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.3,0.35,0.3,0.4,0.8072811786870242,233.66053292968746,98.92215047077859,1.2728528672629058
214,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.3,0.35,0.3,0.45,0.7896589509679315,239.2855329296875,99.34616829707775,1.2713500492309502
215,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.3,0.39999999999999997,0.3,0.4,0.7981302555630041,239.28553292968746,101.54746874104694,1.2526809460818091
216,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.3,0.39999999999999997,0.3,0.45,0.7807739214945398,244.9105329296875,102.03142577198393,1.25059815270277
217,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.35,0.35,0.35,0.45,0.7767404819317194,247.77849621093748,101.16032402521212,1.2580081101437155
218,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.7695291454640459,253.40349621093748,103.4157519145871,1.240400642054984
219,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.3,0.35,0.3,0.45,0.7590365547723039,252.41053292968752,100.14718677874703,1.2688157755276228
220,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.3,0.35,0.3,0.5,0.7459194598229678,258.0355329296875,100.48302403240635,1.2676610141402804
221,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.3,0.39999999999999997,0.3,0.45,0.7497930398373234,258.0355329296875,103.20712541810121,1.2449573818364843
222,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.3,0.39999999999999997,0.3,0.5,0.736858922441744,263.6605329296875,103.59994004271412,1.2432671212999824
223,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.35,0.35,0.35,0.45,0.7476028809843108,260.90349621093753,102.070932236091,1.2543646923794693
224,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.35,0.35,0.35,0.5,0.7342733976767576,267.46599621093753,102.56962351606208,1.251923961506911
225,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.45,0.740235797192339,266.52849621093753,104.60202020349092,1.2344318397998861
226,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.7271896128237195,273.09099621093753,105.1134322261941,1.2317966337997577
227,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.3,0.35,0.3,0.5,0.7239812713452023,271.1605329296875,101.1056091957996,1.2656702666069617
228,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.3,0.35,0.3,0.55,0.714114757549752,276.7855329296875,101.37087900996875,1.2647772101263146
229,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.3,0.39999999999999997,0.3,0.5,0.7146056988848803,276.7855329296875,104.54712873991667,1.238589563499466
230,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.3,0.39999999999999997,0.3,0.55,0.7048693976174516,282.4105329296875,104.86437386318974,1.2372180349330122
231,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.35,0.35,0.35,0.5,0.7133310858095637,280.59099621093753,103.29300607866276,1.2489474664823277
232,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.35,0.35,0.35,0.55,0.7034333394875094,287.15349621093753,103.70146555048137,1.2469006185219456
233,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.5,0.7061023436777211,286.21599621093753,106.06680564625469,1.226890592355903
234,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.6964243573580351,292.77849621093753,106.48230430198059,1.2247170995052705
235,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.3,0.35,0.3,0.55,0.6981189643608556,289.9105329296875,101.85677328608296,1.2631913771809902
236,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.3,0.35,0.3,0.6,0.6906181412337856,295.53553292968746,102.0662207789245,1.2624964927926956
237,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.3,0.39999999999999997,0.3,0.55,0.6886101029127332,295.5355329296875,105.62534111101688,1.2333582247949524
238,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.3,0.39999999999999997,0.3,0.6,0.68120447731291,301.16053292968746,105.88073650667944,1.2322464825043755
239,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.35,0.35,0.55,0.6881101153741164,300.2784962109375,104.27748251211382,1.2444569744613143
240,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.35,0.35,0.6,0.680671563640422,306.8409962109375,104.61048429953664,1.242751527441911
241,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.55,0.6809790836343967,305.9034962109375,107.24662470695579,1.2207008586879327
242,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.6737145193579871,312.4659962109375,107.58226386155445,1.2189212406457464
243,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.3,0.35,0.3,0.6,0.678749702977297,308.66053292968746,102.4476602206639,1.2612207066232226
244,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.3,0.39999999999999997,0.3,0.6,0.6691215803736884,314.28553292968746,106.49182522615644,1.2290737336388553
245,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.669261185180158,319.9659962109375,105.0710745875605,1.2407385999577263
246,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.6636026237852497,326.5284962109374,105.34192435076623,1.2393247435357266
247,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6,0.6622069855935515,325.5909962109374,108.19515594570927,1.2156408172491386
248,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.6566884526451799,332.1534962109374,108.46548414824258,1.214191036911064
249,0.35,0.39999999999999997,0.35,0.7,0.35,0.39999999999999997,0.35,0.7,0.35,0.35,0.35,0.6499999999999999,0.6549617508420003,339.6534962109374,105.71236582575119,1.2376607635408283
250,0.35,0.39999999999999997,0.35,0.7,0.35,0.39999999999999997,0.35,0.7,0.35,0.39999999999999997,0.35,0.6499999999999999,0.6479726792478802,345.2784962109374,108.95827198830082,1.2115114199897263
251,0.35,0.39999999999999997,0.39999999999999997,0.45,0.35,0.39999999999999997,0.39999999999999997,0.45,0.35,0.35,0.35,0.45,0.7639735709161873,264.6534962109374,101.54970370943153,1.2564711767499275
252,0.35,0.39999999999999997,0.39999999999999997,0.45,0.35,0.39999999999999997,0.39999999999999997,0.45,0.35,0.39999999999999997,0.35,0.45,0.7566993345310212,270.2784962109375,103.92308291551143,1.237861521556213
253,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.35,0.35,0.45,0.7364561356611807,279.6534962109374,102.43373418145673,1.2529071460462502
254,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.35,0.35,0.5,0.7241341509695126,286.2159962109375,102.91239238197105,1.2505360121142801
255,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.35,0.45,0.729020306568018,285.2784962109375,105.08249417040423,1.2319812902240235
256,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.39999999999999997,0.5,0.35,0.39999999999999997,0.35,0.5,0.7169835208311488,291.8409962109375,105.56652006242848,1.2294763632709163
