5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.170000000000000151e+00,1.226000000000000201e+00,1.251000000000000112e+00,1.276000000000000023e+00,1.300999999999999934e+00,1.325999999999999845e+00,1.350999999999999757e+00,1.375999999999999668e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.645200000000000218e+00,1.670200000000000129e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,1.650000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,8.600000000000000977e-01,8.850000000000001199e-01,9.100000000000001421e-01,9.350000000000001643e-01,9.600000000000001865e-01,9.850000000000002087e-01,1.010000000000000231e+00,6.750000000000000444e-01,4.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.170000000000000151e+00,1.226000000000000201e+00,1.251000000000000112e+00,1.276000000000000023e+00,1.300999999999999934e+00,1.325999999999999845e+00,1.350999999999999757e+00,1.375999999999999668e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,1.187500000000000000e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,1.187500000000000000e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.550000000000000266e+00,2.075000000000000178e+00,1.650000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.170000000000000151e+00,1.226000000000000201e+00,1.251000000000000112e+00,1.276000000000000023e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,2.750000000000000222e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
